City,State,Date,Protest
New London,Connecticut,2020-06-02,0
New London,Connecticut,2020-06-03,0
New London,Connecticut,2020-06-04,0
New London,Connecticut,2020-06-05,0
New Orleans,Louisiana,2020-05-26,0
New Orleans,Louisiana,2020-05-27,1
New Orleans,Louisiana,2020-05-28,1
New Orleans,Louisiana,2020-05-29,1
New Orleans,Louisiana,2020-05-30,1
New Orleans,Louisiana,2020-05-31,1
New Orleans,Louisiana,2020-06-01,0
New Orleans,Louisiana,2020-06-02,1
New Orleans,Louisiana,2020-06-03,0
New Orleans,Louisiana,2020-06-04,0
New Orleans,Louisiana,2020-06-05,0
New York City,New York,2020-05-26,0
New York City,New York,2020-05-27,1
New York City,New York,2020-05-28,1
New York City,New York,2020-05-29,1
New York City,New York,2020-05-30,1
New York City,New York,2020-05-31,1
New York City,New York,2020-06-01,1
New York City,New York,2020-06-02,1
New York City,New York,2020-06-03,1
New York City,New York,2020-06-04,1
New York City,New York,2020-06-05,0
Newark,New Jersey,2020-05-26,0
Newark,New Jersey,2020-05-27,0
Newark,New Jersey,2020-05-28,0
Newark,New Jersey,2020-05-29,0
Newark,New Jersey,2020-05-30,1
Newark,New Jersey,2020-05-31,0
Newark,New Jersey,2020-06-01,0
Newark,New Jersey,2020-06-02,1
Newark,New Jersey,2020-06-03,0
Newark,New Jersey,2020-06-04,0
Newark,New Jersey,2020-06-05,0
Newport,Rhode Island,2020-05-26,0
Newport,Rhode Island,2020-05-27,0
Newport,Rhode Island,2020-05-28,0
Newport,Rhode Island,2020-05-29,0
Newport,Rhode Island,2020-05-30,0
Newport,Rhode Island,2020-05-31,0
Newport,Rhode Island,2020-06-01,1
Newport,Rhode Island,2020-06-02,0
Newport,Rhode Island,2020-06-03,0
Newport,Rhode Island,2020-06-04,0
Newport,Rhode Island,2020-06-05,0
Newport Beach,California,2020-05-26,0
Newport Beach,California,2020-05-27,0
Newport Beach,California,2020-05-28,0
Newport Beach,California,2020-05-29,0
Newport Beach,California,2020-05-30,0
Newport Beach,California,2020-05-31,0
Newport Beach,California,2020-06-01,0
Newport Beach,California,2020-06-02,0
Newport Beach,California,2020-06-03,1
Newport Beach,California,2020-06-04,0
Newport Beach,California,2020-06-05,0
Newton,North Carolina,2020-05-26,0
Newton,North Carolina,2020-05-27,0
Newton,North Carolina,2020-05-28,0
Newton,North Carolina,2020-05-29,0
Newton,North Carolina,2020-05-30,0
Newton,North Carolina,2020-05-31,0
Newton,North Carolina,2020-06-01,1
Newton,North Carolina,2020-06-02,0
Newton,North Carolina,2020-06-03,0
Newton,North Carolina,2020-06-04,0
Newton,North Carolina,2020-06-05,0
Norfolk,Nebraska,2020-05-26,0
Norfolk,Nebraska,2020-05-27,0
Norfolk,Nebraska,2020-05-28,0
Norfolk,Nebraska,2020-05-29,0
Norfolk,Nebraska,2020-05-30,0
Norfolk,Nebraska,2020-05-31,0
Norfolk,Nebraska,2020-06-01,0
Norfolk,Nebraska,2020-06-02,0
Norfolk,Nebraska,2020-06-03,1
Norfolk,Nebraska,2020-06-04,0
Norfolk,Nebraska,2020-06-05,0
Norfolk,Virginia,2020-05-26,0
Norfolk,Virginia,2020-05-27,1
Norfolk,Virginia,2020-05-28,1
Norfolk,Virginia,2020-05-29,1
Norfolk,Virginia,2020-05-30,1
Norfolk,Virginia,2020-05-31,1
Norfolk,Virginia,2020-06-01,0
Norfolk,Virginia,2020-06-02,0
Norfolk,Virginia,2020-06-03,0
Norfolk,Virginia,2020-06-04,0
Norfolk,Virginia,2020-06-05,0
Norman,Oklahoma,2020-05-26,0
Norman,Oklahoma,2020-05-27,0
Norman,Oklahoma,2020-05-28,0
Norman,Oklahoma,2020-05-29,0
Norman,Oklahoma,2020-05-30,0
Norman,Oklahoma,2020-05-31,0
Norman,Oklahoma,2020-06-01,1
Norman,Oklahoma,2020-06-02,0
Norman,Oklahoma,2020-06-03,0
Norman,Oklahoma,2020-06-04,0
Norman,Oklahoma,2020-06-05,0
Oak Park,Illinois,2020-05-26,0
Oak Park,Illinois,2020-05-27,0
Oak Park,Illinois,2020-05-28,0
Oak Park,Illinois,2020-05-29,0
Oak Park,Illinois,2020-05-30,1
Oak Park,Illinois,2020-05-31,0
Oak Park,Illinois,2020-06-01,0
Oak Park,Illinois,2020-06-02,0
Oak Park,Illinois,2020-06-03,0
Oak Park,Illinois,2020-06-04,0
Oak Park,Illinois,2020-06-05,0
Oakdale,California,2020-05-26,0
Oakdale,California,2020-05-27,0
Oakdale,California,2020-05-28,0
Oakdale,California,2020-05-29,0
Oakdale,California,2020-05-30,0
Oakdale,California,2020-05-31,0
Oakdale,California,2020-06-01,0
Oakdale,California,2020-06-02,0
Oakdale,California,2020-06-03,1
Oakdale,California,2020-06-04,0
Oakdale,California,2020-06-05,0
Oakdale,Minnesota,2020-05-26,0
Oakdale,Minnesota,2020-05-27,1
Oakdale,Minnesota,2020-05-28,1
Oakdale,Minnesota,2020-05-29,0
Oakdale,Minnesota,2020-05-30,0
Oakdale,Minnesota,2020-05-31,0
Oakdale,Minnesota,2020-06-01,0
Oakdale,Minnesota,2020-06-02,0
Oakdale,Minnesota,2020-06-03,0
Oakdale,Minnesota,2020-06-04,0
Oakdale,Minnesota,2020-06-05,0
Oakland,California,2020-05-26,0
Oakland,California,2020-05-27,1
Oakland,California,2020-05-28,1
Oakland,California,2020-05-29,1
Oakland,California,2020-05-30,1
Oakland,California,2020-05-31,1
Oakland,California,2020-06-01,1
Oakland,California,2020-06-02,0
Oakland,California,2020-06-03,1
Oakland,California,2020-06-04,0
Oakland,California,2020-06-05,0
Ocean City,New Jersey,2020-05-26,0
Ocean City,New Jersey,2020-05-27,0
Ocean City,New Jersey,2020-05-28,0
Ocean City,New Jersey,2020-05-29,0
Ocean City,New Jersey,2020-05-30,0
Ocean City,New Jersey,2020-05-31,0
Ocean City,New Jersey,2020-06-01,0
Ocean City,New Jersey,2020-06-02,1
Ocean City,New Jersey,2020-06-03,0
Ocean City,New Jersey,2020-06-04,0
Ocean City,New Jersey,2020-06-05,0
Oklahoma City,Oklahoma,2020-05-26,0
Oklahoma City,Oklahoma,2020-05-27,1
Oklahoma City,Oklahoma,2020-05-28,1
Oklahoma City,Oklahoma,2020-05-29,1
Oklahoma City,Oklahoma,2020-05-30,1
Oklahoma City,Oklahoma,2020-05-31,1
Oklahoma City,Oklahoma,2020-06-01,1
Oklahoma City,Oklahoma,2020-06-02,0
Oklahoma City,Oklahoma,2020-06-03,0
Oklahoma City,Oklahoma,2020-06-04,0
Oklahoma City,Oklahoma,2020-06-05,0
Omaha,Nebraska,2020-05-26,0
Omaha,Nebraska,2020-05-27,0
Omaha,Nebraska,2020-05-28,0
Omaha,Nebraska,2020-05-29,1
Omaha,Nebraska,2020-05-30,0
Omaha,Nebraska,2020-05-31,0
Omaha,Nebraska,2020-06-01,1
Omaha,Nebraska,2020-06-02,0
Omaha,Nebraska,2020-06-03,0
Omaha,Nebraska,2020-06-04,0
Omaha,Nebraska,2020-06-05,0
Opelika,Alabama,2020-05-26,0
Opelika,Alabama,2020-05-27,0
Opelika,Alabama,2020-05-28,0
Opelika,Alabama,2020-05-29,0
Opelika,Alabama,2020-05-30,1
Opelika,Alabama,2020-05-31,0
Opelika,Alabama,2020-06-01,0
Opelika,Alabama,2020-06-02,0
Opelika,Alabama,2020-06-03,0
Opelika,Alabama,2020-06-04,0
Opelika,Alabama,2020-06-05,0
Orlando,Florida,2020-05-26,0
Orlando,Florida,2020-05-27,1
Orlando,Florida,2020-05-28,1
Orlando,Florida,2020-05-29,1
Orlando,Florida,2020-05-30,1
Orlando,Florida,2020-05-31,1
Orlando,Florida,2020-06-01,0
Orlando,Florida,2020-06-02,0
Orlando,Florida,2020-06-03,0
Orlando,Florida,2020-06-04,0
Orlando,Florida,2020-06-05,0
Perrysburg,Ohio,2020-05-26,0
Perrysburg,Ohio,2020-05-27,0
Perrysburg,Ohio,2020-05-28,0
Perrysburg,Ohio,2020-05-29,0
Perrysburg,Ohio,2020-05-30,0
Perrysburg,Ohio,2020-05-31,0
Perrysburg,Ohio,2020-06-01,0
Perrysburg,Ohio,2020-06-02,0
Perrysburg,Ohio,2020-06-03,0
Perrysburg,Ohio,2020-06-04,1
Perrysburg,Ohio,2020-06-05,0
Petal,Mississippi,2020-05-26,0
Petal,Mississippi,2020-05-27,0
Petal,Mississippi,2020-05-28,1
Petal,Mississippi,2020-05-29,0
Petal,Mississippi,2020-05-30,0
Petal,Mississippi,2020-05-31,0
Petal,Mississippi,2020-06-01,0
Petal,Mississippi,2020-06-02,1
Petal,Mississippi,2020-06-03,0
Petal,Mississippi,2020-06-04,0
Petal,Mississippi,2020-06-05,0
Peterborough,New Hampshire,2020-05-26,0
Peterborough,New Hampshire,2020-05-27,0
Peterborough,New Hampshire,2020-05-28,0
Peterborough,New Hampshire,2020-05-29,0
Peterborough,New Hampshire,2020-05-30,1
Peterborough,New Hampshire,2020-05-31,0
Peterborough,New Hampshire,2020-06-01,0
Peterborough,New Hampshire,2020-06-02,0
Peterborough,New Hampshire,2020-06-03,0
Peterborough,New Hampshire,2020-06-04,0
Peterborough,New Hampshire,2020-06-05,0
Philadelphia,Pennsylvania,2020-05-26,0
Philadelphia,Pennsylvania,2020-05-27,1
Philadelphia,Pennsylvania,2020-05-28,1
Philadelphia,Pennsylvania,2020-05-29,1
Philadelphia,Pennsylvania,2020-05-30,1
Philadelphia,Pennsylvania,2020-05-31,1
Philadelphia,Pennsylvania,2020-06-01,1
Philadelphia,Pennsylvania,2020-06-02,1
Philadelphia,Pennsylvania,2020-06-03,0
Philadelphia,Pennsylvania,2020-06-04,0
Philadelphia,Pennsylvania,2020-06-05,0
Phoenix,Arizona,2020-05-26,0
Phoenix,Arizona,2020-05-27,1
Phoenix,Arizona,2020-05-28,1
Phoenix,Arizona,2020-05-29,1
Phoenix,Arizona,2020-05-30,1
Phoenix,Arizona,2020-05-31,1
Phoenix,Arizona,2020-06-01,0
Phoenix,Arizona,2020-06-02,0
Phoenix,Arizona,2020-06-03,0
Phoenix,Arizona,2020-06-04,0
Phoenix,Arizona,2020-06-05,0
Piedmont,California,2020-05-26,0
Piedmont,California,2020-05-27,0
Piedmont,California,2020-05-28,0
Piedmont,California,2020-05-29,0
Piedmont,California,2020-05-30,0
Piedmont,California,2020-05-31,0
Piedmont,California,2020-06-01,0
Piedmont,California,2020-06-02,0
Piedmont,California,2020-06-03,1
Piedmont,California,2020-06-04,0
Piedmont,California,2020-06-05,0
Pierre,South Dakota,2020-05-26,0
Pierre,South Dakota,2020-05-27,0
Pierre,South Dakota,2020-05-28,0
Pierre,South Dakota,2020-05-29,0
Pierre,South Dakota,2020-05-30,0
Pierre,South Dakota,2020-05-31,0
Pierre,South Dakota,2020-06-01,0
Pierre,South Dakota,2020-06-02,0
Pierre,South Dakota,2020-06-03,0
Pierre,South Dakota,2020-06-04,1
Pierre,South Dakota,2020-06-05,0
Pine Ridge,South Dakota,2020-05-26,0
Pine Ridge,South Dakota,2020-05-27,0
Pine Ridge,South Dakota,2020-05-28,0
Pine Ridge,South Dakota,2020-05-29,0
Pine Ridge,South Dakota,2020-05-30,0
Pine Ridge,South Dakota,2020-05-31,0
Pine Ridge,South Dakota,2020-06-01,0
Pine Ridge,South Dakota,2020-06-02,0
Pine Ridge,South Dakota,2020-06-03,0
Pine Ridge,South Dakota,2020-06-04,1
Pine Ridge,South Dakota,2020-06-05,0
Pittsburgh,Pennsylvania,2020-05-26,0
Pittsburgh,Pennsylvania,2020-05-27,0
Pittsburgh,Pennsylvania,2020-05-28,0
Pittsburgh,Pennsylvania,2020-05-29,0
Pittsburgh,Pennsylvania,2020-05-30,1
Pittsburgh,Pennsylvania,2020-05-31,0
Pittsburgh,Pennsylvania,2020-06-01,1
Pittsburgh,Pennsylvania,2020-06-02,0
Pittsburgh,Pennsylvania,2020-06-03,0
Pittsburgh,Pennsylvania,2020-06-04,0
Pittsburgh,Pennsylvania,2020-06-05,0
Plano,Texas,2020-05-26,0
Plano,Texas,2020-05-27,0
Plano,Texas,2020-05-28,0
Plano,Texas,2020-05-29,0
Plano,Texas,2020-05-30,0
Plano,Texas,2020-05-31,0
Plano,Texas,2020-06-01,0
Plano,Texas,2020-06-02,0
Plano,Texas,2020-06-03,1
Plano,Texas,2020-06-04,0
Plano,Texas,2020-06-05,0
Pocatello,Idaho,2020-05-26,0
Pocatello,Idaho,2020-05-27,0
Pocatello,Idaho,2020-05-28,0
Pocatello,Idaho,2020-05-29,0
Pocatello,Idaho,2020-05-30,0
Pocatello,Idaho,2020-05-31,0
Pocatello,Idaho,2020-06-01,0
Pocatello,Idaho,2020-06-02,0
Pocatello,Idaho,2020-06-03,1
Pocatello,Idaho,2020-06-04,0
Pocatello,Idaho,2020-06-05,0
Pomona,California,2020-05-26,0
Pomona,California,2020-05-27,0
Pomona,California,2020-05-28,0
Pomona,California,2020-05-29,0
Pomona,California,2020-05-30,1
Pomona,California,2020-05-31,0
Pomona,California,2020-06-01,0
Pomona,California,2020-06-02,0
Pomona,California,2020-06-03,0
Pomona,California,2020-06-04,0
Pomona,California,2020-06-05,0
Pontiac,Michigan,2020-05-26,0
Pontiac,Michigan,2020-05-27,0
Pontiac,Michigan,2020-05-28,0
Pontiac,Michigan,2020-05-29,0
Pontiac,Michigan,2020-05-30,0
Pontiac,Michigan,2020-05-31,0
Pontiac,Michigan,2020-06-01,0
Pontiac,Michigan,2020-06-02,0
Pontiac,Michigan,2020-06-03,0
Pontiac,Michigan,2020-06-04,1
Pontiac,Michigan,2020-06-05,0
Portland,Maine,2020-05-26,0
Portland,Maine,2020-05-27,1
Portland,Maine,2020-05-28,1
Portland,Maine,2020-05-29,1
Portland,Maine,2020-05-30,1
Portland,Maine,2020-05-31,1
Portland,Maine,2020-06-01,0
Portland,Maine,2020-06-02,0
Portland,Maine,2020-06-03,0
Portland,Maine,2020-06-04,0
Portland,Maine,2020-06-05,0
Portland,Oregon,2020-05-26,0
Portland,Oregon,2020-05-27,1
Portland,Oregon,2020-05-28,1
Portland,Oregon,2020-05-29,1
Portland,Oregon,2020-05-30,1
Portland,Oregon,2020-05-31,1
Portland,Oregon,2020-06-01,1
Portland,Oregon,2020-06-02,0
Portland,Oregon,2020-06-03,0
Portland,Oregon,2020-06-04,1
Portland,Oregon,2020-06-05,0
Portsmouth,New Hampshire,2020-05-26,0
Portsmouth,New Hampshire,2020-05-27,0
Portsmouth,New Hampshire,2020-05-28,0
Portsmouth,New Hampshire,2020-05-29,0
Portsmouth,New Hampshire,2020-05-30,0
Portsmouth,New Hampshire,2020-05-31,0
Portsmouth,New Hampshire,2020-06-01,0
Portsmouth,New Hampshire,2020-06-02,0
Portsmouth,New Hampshire,2020-06-03,0
Portsmouth,New Hampshire,2020-06-04,1
Portsmouth,New Hampshire,2020-06-05,0
Prescott,Arizona,2020-05-26,0
Prescott,Arizona,2020-05-27,0
Prescott,Arizona,2020-05-28,0
Prescott,Arizona,2020-05-29,0
Prescott,Arizona,2020-05-30,1
Prescott,Arizona,2020-05-31,0
Prescott,Arizona,2020-06-01,0
Prescott,Arizona,2020-06-02,0
Prescott,Arizona,2020-06-03,0
Prescott,Arizona,2020-06-04,0
Prescott,Arizona,2020-06-05,0
Providence,Rhode Island,2020-05-26,0
Providence,Rhode Island,2020-05-27,0
Providence,Rhode Island,2020-05-28,0
Providence,Rhode Island,2020-05-29,0
Providence,Rhode Island,2020-05-30,1
Providence,Rhode Island,2020-05-31,0
Providence,Rhode Island,2020-06-01,1
Providence,Rhode Island,2020-06-02,1
Providence,Rhode Island,2020-06-03,0
Providence,Rhode Island,2020-06-04,0
Providence,Rhode Island,2020-06-05,0
Provo,Utah,2020-05-26,0
Provo,Utah,2020-05-27,0
Provo,Utah,2020-05-28,0
Provo,Utah,2020-05-29,0
Provo,Utah,2020-05-30,1
Provo,Utah,2020-05-31,0
Provo,Utah,2020-06-01,0
Provo,Utah,2020-06-02,0
Provo,Utah,2020-06-03,0
Provo,Utah,2020-06-04,0
Provo,Utah,2020-06-05,0
Raleigh,North Carolina,2020-05-26,0
Raleigh,North Carolina,2020-05-27,0
Raleigh,North Carolina,2020-05-28,0
Raleigh,North Carolina,2020-05-29,0
Raleigh,North Carolina,2020-05-30,1
Raleigh,North Carolina,2020-05-31,1
Raleigh,North Carolina,2020-06-01,1
Raleigh,North Carolina,2020-06-02,0
Raleigh,North Carolina,2020-06-03,0
Raleigh,North Carolina,2020-06-04,0
Raleigh,North Carolina,2020-06-05,0
Rancho Cucamonga,California,2020-05-26,0
Rancho Cucamonga,California,2020-05-27,0
Rancho Cucamonga,California,2020-05-28,0
Rancho Cucamonga,California,2020-05-29,0
Rancho Cucamonga,California,2020-05-30,1
Rancho Cucamonga,California,2020-05-31,0
Rancho Cucamonga,California,2020-06-01,0
Rancho Cucamonga,California,2020-06-02,0
Rancho Cucamonga,California,2020-06-03,0
Rancho Cucamonga,California,2020-06-04,0
Rancho Cucamonga,California,2020-06-05,0
Rapid City,South Dakota,2020-05-26,0
Rapid City,South Dakota,2020-05-27,0
Rapid City,South Dakota,2020-05-28,0
Rapid City,South Dakota,2020-05-29,1
Rapid City,South Dakota,2020-05-30,0
Rapid City,South Dakota,2020-05-31,0
Rapid City,South Dakota,2020-06-01,0
Rapid City,South Dakota,2020-06-02,0
Rapid City,South Dakota,2020-06-03,1
Rapid City,South Dakota,2020-06-04,0
Rapid City,South Dakota,2020-06-05,0
Rehoboth Beach,Delaware,2020-05-26,0
Rehoboth Beach,Delaware,2020-05-27,0
Rehoboth Beach,Delaware,2020-05-28,0
Rehoboth Beach,Delaware,2020-05-29,0
Rehoboth Beach,Delaware,2020-05-30,0
Rehoboth Beach,Delaware,2020-05-31,0
Rehoboth Beach,Delaware,2020-06-01,1
Rehoboth Beach,Delaware,2020-06-02,0
Rehoboth Beach,Delaware,2020-06-03,0
Rehoboth Beach,Delaware,2020-06-04,0
Rehoboth Beach,Delaware,2020-06-05,1
Reno,Nevada,2020-05-26,0
Reno,Nevada,2020-05-27,0
Reno,Nevada,2020-05-28,0
Reno,Nevada,2020-05-29,0
Reno,Nevada,2020-05-30,1
Reno,Nevada,2020-05-31,0
Reno,Nevada,2020-06-01,0
Reno,Nevada,2020-06-02,0
Reno,Nevada,2020-06-03,0
Reno,Nevada,2020-06-04,0
Reno,Nevada,2020-06-05,0
Richmond,Virginia,2020-05-26,0
Richmond,Virginia,2020-05-27,1
Richmond,Virginia,2020-05-28,1
Richmond,Virginia,2020-05-29,1
Richmond,Virginia,2020-05-30,1
Richmond,Virginia,2020-05-31,1
Richmond,Virginia,2020-06-01,0
Richmond,Virginia,2020-06-02,0
Richmond,Virginia,2020-06-03,0
Richmond,Virginia,2020-06-04,0
Richmond,Virginia,2020-06-05,0
Riverside,California,2020-05-26,0
Riverside,California,2020-05-27,0
Riverside,California,2020-05-28,0
Riverside,California,2020-05-29,0
Riverside,California,2020-05-30,1
Riverside,California,2020-05-31,0
Riverside,California,2020-06-01,1
Riverside,California,2020-06-02,0
Riverside,California,2020-06-03,0
Riverside,California,2020-06-04,0
Riverside,California,2020-06-05,0
Riverton,Wyoming,2020-05-26,0
Riverton,Wyoming,2020-05-27,0
Riverton,Wyoming,2020-05-28,0
Riverton,Wyoming,2020-05-29,0
Riverton,Wyoming,2020-05-30,0
Riverton,Wyoming,2020-05-31,0
Riverton,Wyoming,2020-06-01,1
Riverton,Wyoming,2020-06-02,0
Riverton,Wyoming,2020-06-03,0
Riverton,Wyoming,2020-06-04,0
Riverton,Wyoming,2020-06-05,0
Roswell,New Mexico,2020-05-26,0
Roswell,New Mexico,2020-05-27,0
Roswell,New Mexico,2020-05-28,0
Roswell,New Mexico,2020-05-29,0
Roswell,New Mexico,2020-05-30,1
Roswell,New Mexico,2020-05-31,0
Roswell,New Mexico,2020-06-01,0
Roswell,New Mexico,2020-06-02,0
Roswell,New Mexico,2020-06-03,0
Roswell,New Mexico,2020-06-04,0
Roswell,New Mexico,2020-06-05,0
Sacramento,California,2020-05-26,0
Sacramento,California,2020-05-27,1
Sacramento,California,2020-05-28,1
Sacramento,California,2020-05-29,1
Sacramento,California,2020-05-30,1
Sacramento,California,2020-05-31,1
Sacramento,California,2020-06-01,0
Sacramento,California,2020-06-02,0
Sacramento,California,2020-06-03,0
Sacramento,California,2020-06-04,0
Sacramento,California,2020-06-05,0
Saint George,Utah,2020-05-26,0
Saint George,Utah,2020-05-27,0
Saint George,Utah,2020-05-28,0
Saint George,Utah,2020-05-29,0
Saint George,Utah,2020-05-30,1
Saint George,Utah,2020-05-31,0
Saint George,Utah,2020-06-01,0
Saint George,Utah,2020-06-02,0
Saint George,Utah,2020-06-03,0
Saint George,Utah,2020-06-04,0
Saint George,Utah,2020-06-05,0
Saint Paul,Minnesota,2020-05-26,0
Saint Paul,Minnesota,2020-05-27,1
Saint Paul,Minnesota,2020-05-28,1
Saint Paul,Minnesota,2020-05-29,1
Saint Paul,Minnesota,2020-05-30,1
Saint Paul,Minnesota,2020-05-31,1
Saint Paul,Minnesota,2020-06-01,0
Saint Paul,Minnesota,2020-06-02,0
Saint Paul,Minnesota,2020-06-03,0
Saint Paul,Minnesota,2020-06-04,0
Saint Paul,Minnesota,2020-06-05,0
Salem,Oregon,2020-05-26,0
Salem,Oregon,2020-05-27,0
Salem,Oregon,2020-05-28,0
Salem,Oregon,2020-05-29,0
Salem,Oregon,2020-05-30,0
Salem,Oregon,2020-05-31,0
Salem,Oregon,2020-06-01,0
Salem,Oregon,2020-06-02,0
Salem,Oregon,2020-06-03,1
Salem,Oregon,2020-06-04,0
Salem,Oregon,2020-06-05,0
Salt Lake City,Utah,2020-05-26,0
Salt Lake City,Utah,2020-05-27,1
Salt Lake City,Utah,2020-05-28,1
Salt Lake City,Utah,2020-05-29,1
Salt Lake City,Utah,2020-05-30,1
Salt Lake City,Utah,2020-05-31,1
Salt Lake City,Utah,2020-06-01,0
Salt Lake City,Utah,2020-06-02,0
Salt Lake City,Utah,2020-06-03,0
Salt Lake City,Utah,2020-06-04,0
Salt Lake City,Utah,2020-06-05,0
San Antonio,Texas,2020-05-26,0
San Antonio,Texas,2020-05-27,0
San Antonio,Texas,2020-05-28,0
San Antonio,Texas,2020-05-29,0
San Antonio,Texas,2020-05-30,1
San Antonio,Texas,2020-05-31,0
San Antonio,Texas,2020-06-01,0
San Antonio,Texas,2020-06-02,0
San Antonio,Texas,2020-06-03,0
San Antonio,Texas,2020-06-04,0
San Antonio,Texas,2020-06-05,0
San Diego,California,2020-05-26,0
San Diego,California,2020-05-27,1
San Diego,California,2020-05-28,1
San Diego,California,2020-05-29,1
San Diego,California,2020-05-30,1
San Diego,California,2020-05-31,1
San Diego,California,2020-06-01,1
San Diego,California,2020-06-02,0
San Diego,California,2020-06-03,0
San Diego,California,2020-06-04,0
San Diego,California,2020-06-05,0
San Francisco,California,2020-05-26,0
San Francisco,California,2020-05-27,0
San Francisco,California,2020-05-28,0
San Francisco,California,2020-05-29,0
San Francisco,California,2020-05-30,0
San Francisco,California,2020-05-31,0
San Francisco,California,2020-06-01,0
San Francisco,California,2020-06-02,0
San Francisco,California,2020-06-03,1
San Francisco,California,2020-06-04,0
San Francisco,California,2020-06-05,0
San Francisco,Florida,2020-05-26,0
San Francisco,Florida,2020-05-27,0
San Francisco,Florida,2020-05-28,0
San Francisco,Florida,2020-05-29,0
San Francisco,Florida,2020-05-30,0
San Francisco,Florida,2020-05-31,0
San Francisco,Florida,2020-06-01,1
San Francisco,Florida,2020-06-02,0
San Francisco,Florida,2020-06-03,0
San Francisco,Florida,2020-06-04,0
San Francisco,Florida,2020-06-05,0
San Jose,California,2020-05-26,0
San Jose,California,2020-05-27,1
San Jose,California,2020-05-28,1
San Jose,California,2020-05-29,1
San Jose,California,2020-05-30,1
San Jose,California,2020-05-31,1
San Jose,California,2020-06-01,0
San Jose,California,2020-06-02,0
San Jose,California,2020-06-03,1
San Jose,California,2020-06-04,0
San Jose,California,2020-06-05,0
San Juan,Puerto Rico,2020-05-26,0
San Juan,Puerto Rico,2020-05-27,0
San Juan,Puerto Rico,2020-05-28,0
San Juan,Puerto Rico,2020-05-29,0
San Juan,Puerto Rico,2020-05-30,0
San Juan,Puerto Rico,2020-05-31,0
San Juan,Puerto Rico,2020-06-01,0
San Juan,Puerto Rico,2020-06-02,1
San Juan,Puerto Rico,2020-06-03,0
San Juan,Puerto Rico,2020-06-04,0
San Juan,Puerto Rico,2020-06-05,0
San Luis Obispo,California,2020-05-26,0
San Luis Obispo,California,2020-05-27,0
San Luis Obispo,California,2020-05-28,0
San Luis Obispo,California,2020-05-29,0
San Luis Obispo,California,2020-05-30,0
San Luis Obispo,California,2020-05-31,0
San Luis Obispo,California,2020-06-01,0
San Luis Obispo,California,2020-06-02,0
San Luis Obispo,California,2020-06-03,1
San Luis Obispo,California,2020-06-04,0
San Luis Obispo,California,2020-06-05,0
San Ramon,California,2020-05-26,0
San Ramon,California,2020-05-27,0
San Ramon,California,2020-05-28,0
San Ramon,California,2020-05-29,0
San Ramon,California,2020-05-30,0
San Ramon,California,2020-05-31,0
San Ramon,California,2020-06-01,0
San Ramon,California,2020-06-02,1
San Ramon,California,2020-06-03,0
San Ramon,California,2020-06-04,0
San Ramon,California,2020-06-05,0
Sandpoint,Idaho,2020-05-26,0
Sandpoint,Idaho,2020-05-27,0
Sandpoint,Idaho,2020-05-28,0
Sandpoint,Idaho,2020-05-29,0
Sandpoint,Idaho,2020-05-30,0
Sandpoint,Idaho,2020-05-31,0
Sandpoint,Idaho,2020-06-01,0
Sandpoint,Idaho,2020-06-02,0
Sandpoint,Idaho,2020-06-03,0
Sandpoint,Idaho,2020-06-04,1
Sandpoint,Idaho,2020-06-05,0
Santa Ana,California,2020-05-26,0
Santa Ana,California,2020-05-27,0
Santa Ana,California,2020-05-28,0
Santa Ana,California,2020-05-29,0
Santa Ana,California,2020-05-30,1
Santa Ana,California,2020-05-31,0
Santa Ana,California,2020-06-01,0
Santa Ana,California,2020-06-02,0
Santa Ana,California,2020-06-03,0
Santa Ana,California,2020-06-04,0
Santa Ana,California,2020-06-05,0
Santa Fe,New Mexico,2020-05-26,0
Santa Fe,New Mexico,2020-05-27,1
Santa Fe,New Mexico,2020-05-28,1
Santa Fe,New Mexico,2020-05-29,1
Santa Fe,New Mexico,2020-05-30,1
Santa Fe,New Mexico,2020-05-31,1
Santa Fe,New Mexico,2020-06-01,0
Santa Fe,New Mexico,2020-06-02,0
Santa Fe,New Mexico,2020-06-03,0
Santa Fe,New Mexico,2020-06-04,0
Santa Fe,New Mexico,2020-06-05,0
Savannah,Georgia,2020-05-26,0
Savannah,Georgia,2020-05-27,0
Savannah,Georgia,2020-05-28,0
Savannah,Georgia,2020-05-29,0
Savannah,Georgia,2020-05-30,0
Savannah,Georgia,2020-05-31,1
Savannah,Georgia,2020-06-01,0
Savannah,Georgia,2020-06-02,0
Savannah,Georgia,2020-06-03,0
Savannah,Georgia,2020-06-04,0
Savannah,Georgia,2020-06-05,0
Seattle,Washington,2020-05-26,0
Seattle,Washington,2020-05-27,1
Seattle,Washington,2020-05-28,1
Seattle,Washington,2020-05-29,1
Seattle,Washington,2020-05-30,1
Seattle,Washington,2020-05-31,1
Seattle,Washington,2020-06-01,1
Seattle,Washington,2020-06-02,1
Seattle,Washington,2020-06-03,1
Seattle,Washington,2020-06-04,1
Seattle,Washington,2020-06-05,0
Shreveport,Louisiana,2020-05-26,0
Shreveport,Louisiana,2020-05-27,0
Shreveport,Louisiana,2020-05-28,0
Shreveport,Louisiana,2020-05-29,0
Shreveport,Louisiana,2020-05-30,0
Shreveport,Louisiana,2020-05-31,1
Shreveport,Louisiana,2020-06-01,0
Shreveport,Louisiana,2020-06-02,0
